variable;nuts3;year;value
Business_growth_rate;ITH43;2018;0.29
Business_growth_rate;ITH43;2019;-0.25
Business_growth_rate;ITH44;2012;-1.78
Business_growth_rate;ITH44;2013;-4.02
Business_growth_rate;ITH44;2014;-3.99
Business_growth_rate;ITH44;2015;2.40
Business_growth_rate;ITH44;2016;-0.34
Business_growth_rate;ITH44;2017;1.32
Business_growth_rate;ITH44;2018;-0.57
Business_growth_rate;ITH44;2019;-1.74
Business_growth_rate;ITH5;2012;-0.48
Business_growth_rate;ITH5;2013;-3.78
Business_growth_rate;ITH5;2014;-3.70
Business_growth_rate;ITH5;2015;0.11
Business_growth_rate;ITH5;2016;-0.75
Business_growth_rate;ITH5;2017;2.00
Business_growth_rate;ITH5;2018;-0.10
Business_growth_rate;ITH5;2019;-0.85
Business_growth_rate;ITH51;2012;-1.21
Business_growth_rate;ITH51;2013;-4.13
Business_growth_rate;ITH51;2014;-3.72
Business_growth_rate;ITH51;2015;-0.55
Business_growth_rate;ITH51;2016;-0.58
Business_growth_rate;ITH51;2017;2.38
Business_growth_rate;ITH51;2018;0.23
Business_growth_rate;ITH51;2019;-1.34
Business_growth_rate;ITH52;2012;0.38
Business_growth_rate;ITH52;2013;-3.70
Business_growth_rate;ITH52;2014;-4.23
Business_growth_rate;ITH52;2015;0.34
Business_growth_rate;ITH52;2016;-1.03
Business_growth_rate;ITH52;2017;2.15
Business_growth_rate;ITH52;2018;-0.22
Business_growth_rate;ITH52;2019;-0.45
Business_growth_rate;ITH53;2012;0.31
Business_growth_rate;ITH53;2013;-3.81
Business_growth_rate;ITH53;2014;-4.34
Business_growth_rate;ITH53;2015;-0.19
Business_growth_rate;ITH53;2016;-0.78
Business_growth_rate;ITH53;2017;2.01
Business_growth_rate;ITH53;2018;-0.29
Business_growth_rate;ITH53;2019;-0.59
Business_growth_rate;ITH54;2012;-1.15
Business_growth_rate;ITH54;2013;-3.40
Business_growth_rate;ITH54;2014;-3.52
Business_growth_rate;ITH54;2015;-0.40
Business_growth_rate;ITH54;2016;-0.76
Business_growth_rate;ITH54;2017;1.90
Business_growth_rate;ITH54;2018;-0.28
Business_growth_rate;ITH54;2019;-0.99
Business_growth_rate;ITH55;2012;-0.19
Business_growth_rate;ITH55;2013;-3.26
Business_growth_rate;ITH55;2014;-2.25
Business_growth_rate;ITH55;2015;1.26
Business_growth_rate;ITH55;2016;-0.32
Business_growth_rate;ITH55;2017;0.80
Business_growth_rate;ITH55;2018;0.07
Business_growth_rate;ITH55;2019;-0.58
Business_growth_rate;ITH56;2012;-1.91
Business_growth_rate;ITH56;2013;-3.52
Business_growth_rate;ITH56;2014;-4.56
Business_growth_rate;ITH56;2015;0.23
Business_growth_rate;ITH56;2016;-0.82
Business_growth_rate;ITH56;2017;2.62
Business_growth_rate;ITH56;2018;-0.14
Business_growth_rate;ITH56;2019;-1.82
Business_growth_rate;ITH57;2012;-0.55
Business_growth_rate;ITH57;2013;-4.63
Business_growth_rate;ITH57;2014;-3.89
Business_growth_rate;ITH57;2015;-0.05
Business_growth_rate;ITH57;2016;-1.24
Business_growth_rate;ITH57;2017;2.81
Business_growth_rate;ITH57;2018;0.11
Business_growth_rate;ITH57;2019;-0.99
Business_growth_rate;ITH58;2012;-1.30
Business_growth_rate;ITH58;2013;-4.66
Business_growth_rate;ITH58;2014;-4.74
Business_growth_rate;ITH58;2015;-0.05
Business_growth_rate;ITH58;2016;-1.68
Business_growth_rate;ITH58;2017;2.23
Business_growth_rate;ITH58;2018;-0.05
Business_growth_rate;ITH58;2019;-1.21
Business_growth_rate;ITH59;2012;0.37
Business_growth_rate;ITH59;2013;-4.04
Business_growth_rate;ITH59;2014;-4.21
Business_growth_rate;ITH59;2015;-0.88
Business_growth_rate;ITH59;2016;-0.22
Business_growth_rate;ITH59;2017;3.20
Business_growth_rate;ITH59;2018;-0.19
Business_growth_rate;ITH59;2019;-0.55
Business_growth_rate;ITI;2012;0.48
Business_growth_rate;ITI;2013;-3.20
Business_growth_rate;ITI;2014;-3.01
Business_growth_rate;ITI;2015;3.22
Business_growth_rate;ITI;2016;-0.65
Business_growth_rate;ITI;2017;1.09
Business_growth_rate;ITI;2018;0.63
Business_growth_rate;ITI;2019;-0.23
Business_growth_rate;ITI1;2012;-0.12
Business_growth_rate;ITI1;2013;-3.29
Business_growth_rate;ITI1;2014;-2.86
Business_growth_rate;ITI1;2015;1.45
Business_growth_rate;ITI1;2016;-0.57
Business_growth_rate;ITI1;2017;1.67
Business_growth_rate;ITI1;2018;0.02
Business_growth_rate;ITI1;2019;-0.45
Business_growth_rate;ITI11;2012;-0.08
Business_growth_rate;ITI11;2013;-4.37
Business_growth_rate;ITI11;2014;-3.05
Business_growth_rate;ITI11;2015;-0.28
Business_growth_rate;ITI11;2016;-2.18
Business_growth_rate;ITI11;2017;3.09
Business_growth_rate;ITI11;2018;-0.08
Business_growth_rate;ITI11;2019;-0.39
Business_growth_rate;ITI12;2012;-0.70
Business_growth_rate;ITI12;2013;-3.84
Business_growth_rate;ITI12;2014;-3.66
Business_growth_rate;ITI12;2015;1.51
Business_growth_rate;ITI12;2016;-1.02
Business_growth_rate;ITI12;2017;1.31
Business_growth_rate;ITI12;2018;-0.46
Business_growth_rate;ITI12;2019;-0.36
Business_growth_rate;ITI13;2012;-1.04
Business_growth_rate;ITI13;2013;-3.20
Business_growth_rate;ITI13;2014;-3.71
Business_growth_rate;ITI13;2015;2.11
Business_growth_rate;ITI13;2016;0.20
Business_growth_rate;ITI13;2017;2.36
Business_growth_rate;ITI13;2018;-0.26
Business_growth_rate;ITI13;2019;-1.30
Business_growth_rate;ITI14;2012;0.90
Business_growth_rate;ITI14;2013;-2.36
Business_growth_rate;ITI14;2014;-2.00
Business_growth_rate;ITI14;2015;1.81
Business_growth_rate;ITI14;2016;-0.48
Business_growth_rate;ITI14;2017;0.82
Business_growth_rate;ITI14;2018;-0.21
Business_growth_rate;ITI14;2019;-0.69
Business_growth_rate;ITI15;2012;-0.24
Business_growth_rate;ITI15;2013;-2.40
Business_growth_rate;ITI15;2014;-1.24
Business_growth_rate;ITI15;2015;1.98
Business_growth_rate;ITI15;2016;0.17
Business_growth_rate;ITI15;2017;1.89
Business_growth_rate;ITI15;2018;1.12
Business_growth_rate;ITI15;2019;1.37
Business_growth_rate;ITI16;2012;-0.45
Business_growth_rate;ITI16;2013;-4.67
Business_growth_rate;ITI16;2014;-3.60
Business_growth_rate;ITI16;2015;0.98
Business_growth_rate;ITI16;2016;0.42
Business_growth_rate;ITI16;2017;2.78
Business_growth_rate;ITI16;2018;-0.32
Business_growth_rate;ITI16;2019;-0.33
Business_growth_rate;ITI17;2012;0.11
Business_growth_rate;ITI17;2013;-3.00
Business_growth_rate;ITI17;2014;-2.72
Business_growth_rate;ITI17;2015;1.81
Business_growth_rate;ITI17;2016;-1.27
Business_growth_rate;ITI17;2017;2.11
Business_growth_rate;ITI17;2018;0.33
Business_growth_rate;ITI17;2019;-1.20
Business_growth_rate;ITI18;2012;-0.84
Business_growth_rate;ITI18;2013;-3.73
Business_growth_rate;ITI18;2014;-3.97
Business_growth_rate;ITI18;2015;0.50
Business_growth_rate;ITI18;2016;-0.73
Business_growth_rate;ITI18;2017;1.37
Business_growth_rate;ITI18;2018;-0.62
Business_growth_rate;ITI18;2019;-0.88
Business_growth_rate;ITI19;2012;-1.03
Business_growth_rate;ITI19;2013;-3.66
Business_growth_rate;ITI19;2014;-3.40
Business_growth_rate;ITI19;2015;1.45
Business_growth_rate;ITI19;2016;-1.48
Business_growth_rate;ITI19;2017;2.46
Business_growth_rate;ITI19;2018;0.52
Business_growth_rate;ITI19;2019;0.21
Business_growth_rate;ITI1A;2012;-0.19
Business_growth_rate;ITI1A;2013;-4.56
Business_growth_rate;ITI1A;2014;-3.90
Business_growth_rate;ITI1A;2015;0.99
Business_growth_rate;ITI1A;2016;0.12
Business_growth_rate;ITI1A;2017;1.09
Business_growth_rate;ITI1A;2018;0.66
Business_growth_rate;ITI1A;2019;-0.90
Business_growth_rate;ITI2;2012;-0.45
Business_growth_rate;ITI2;2013;-4.59
Business_growth_rate;ITI2;2014;-4.62
Business_growth_rate;ITI2;2015;0.56
Business_growth_rate;ITI2;2016;-1.23
Business_growth_rate;ITI2;2017;0.89
Business_growth_rate;ITI2;2018;0.26
Business_growth_rate;ITI2;2019;-0.87
Business_growth_rate;ITI21;2012;-0.72
Business_growth_rate;ITI21;2013;-4.41
Business_growth_rate;ITI21;2014;-4.50
Business_growth_rate;ITI21;2015;-0.15
Business_growth_rate;ITI21;2016;-1.16
Business_growth_rate;ITI21;2017;0.76
Business_growth_rate;ITI21;2018;0.37
Business_growth_rate;ITI21;2019;-0.52
Business_growth_rate;ITI22;2012;0.42
Business_growth_rate;ITI22;2013;-5.20
Business_growth_rate;ITI22;2014;-5.02
Business_growth_rate;ITI22;2015;2.90
Business_growth_rate;ITI22;2016;-1.44
Business_growth_rate;ITI22;2017;1.28
Business_growth_rate;ITI22;2018;-0.09
Business_growth_rate;ITI22;2019;-2.00
Business_growth_rate;ITI3;2012;-0.18
Business_growth_rate;ITI3;2013;-4.93
Business_growth_rate;ITI3;2014;-5.21
Business_growth_rate;ITI3;2015;-0.01
Business_growth_rate;ITI3;2016;-2.01
Business_growth_rate;ITI3;2017;2.99
Business_growth_rate;ITI3;2018;0.53
Business_growth_rate;ITI3;2019;-0.96
Business_growth_rate;ITI31;2012;-0.33
Business_growth_rate;ITI31;2013;-4.77
Business_growth_rate;ITI31;2014;-5.44
Business_growth_rate;ITI31;2015;-0.23
Business_growth_rate;ITI31;2016;-1.84
Business_growth_rate;ITI31;2017;3.29
Business_growth_rate;ITI31;2018;-0.05
Business_growth_rate;ITI31;2019;-1.28
Business_growth_rate;ITI32;2012;-0.33
Business_growth_rate;ITI32;2013;-4.89
Business_growth_rate;ITI32;2014;-4.82
Business_growth_rate;ITI32;2015;-0.61
Business_growth_rate;ITI32;2016;-1.82
Business_growth_rate;ITI32;2017;2.24
Business_growth_rate;ITI32;2018;-0.21
Business_growth_rate;ITI32;2019;-0.95
Business_growth_rate;ITI33;2012;-0.07
Business_growth_rate;ITI33;2013;-5.76
Business_growth_rate;ITI33;2014;-6.06
Business_growth_rate;ITI33;2015;0.56
Business_growth_rate;ITI33;2016;-3.22
Business_growth_rate;ITI33;2017;3.96
Business_growth_rate;ITI33;2018;1.62
Business_growth_rate;ITI33;2019;-0.52
Business_growth_rate;ITI34;2012;0.81
Business_growth_rate;ITI34;2013;-4.72
Business_growth_rate;ITI34;2014;-4.47
Business_growth_rate;ITI34;2015;0.65
Business_growth_rate;ITI34;2016;-1.07
Business_growth_rate;ITI34;2017;3.38
Business_growth_rate;ITI34;2018;1.90
Business_growth_rate;ITI34;2019;-0.41
Business_growth_rate;ITI35;2012;-0.81
Business_growth_rate;ITI35;2013;-4.20
Business_growth_rate;ITI35;2014;-5.01
Business_growth_rate;ITI35;2015;0.10
Business_growth_rate;ITI35;2016;-1.81
Business_growth_rate;ITI35;2017;2.12
Business_growth_rate;ITI35;2018;-0.08
Business_growth_rate;ITI35;2019;-1.72
Business_growth_rate;ITI4;2012;1.34
Business_growth_rate;ITI4;2013;-2.33
Business_growth_rate;ITI4;2014;-2.16
Business_growth_rate;ITI4;2015;6.01
Business_growth_rate;ITI4;2016;-0.22
Business_growth_rate;ITI4;2017;0.15
Business_growth_rate;ITI4;2018;1.17
Business_growth_rate;ITI4;2019;0.24
Business_growth_rate;ITI41;2012;0.46
Business_growth_rate;ITI41;2013;-4.79
Business_growth_rate;ITI41;2014;-4.64
Business_growth_rate;ITI41;2015;2.71
Business_growth_rate;ITI41;2016;-1.11
Business_growth_rate;ITI41;2017;0.91
Business_growth_rate;ITI41;2018;1.10
Business_growth_rate;ITI41;2019;0.16
Business_growth_rate;ITI42;2012;-1.52
Business_growth_rate;ITI42;2013;-5.14
Business_growth_rate;ITI42;2014;-4.75
Business_growth_rate;ITI42;2015;3.62
Business_growth_rate;ITI42;2016;-1.23
Business_growth_rate;ITI42;2017;1.28
Business_growth_rate;ITI42;2018;1.13
Business_growth_rate;ITI42;2019;0.42
Business_growth_rate;ITI43;2012;1.66
Business_growth_rate;ITI43;2013;-1.65
Business_growth_rate;ITI43;2014;-1.64
Business_growth_rate;ITI43;2015;7.25
Business_growth_rate;ITI43;2016;-0.08
Business_growth_rate;ITI43;2017;-0.11
Business_growth_rate;ITI43;2018;1.40
Business_growth_rate;ITI43;2019;0.33
Business_growth_rate;ITI44;2012;1.09
Business_growth_rate;ITI44;2013;-2.98
Business_growth_rate;ITI44;2014;-2.78
Business_growth_rate;ITI44;2015;2.74
Business_growth_rate;ITI44;2016;-0.08
Business_growth_rate;ITI44;2017;1.82
Business_growth_rate;ITI44;2018;-0.31
Business_growth_rate;ITI44;2019;-0.57
Business_growth_rate;ITI45;2012;0.31
Business_growth_rate;ITI45;2013;-5.02
Business_growth_rate;ITI45;2014;-3.75
Business_growth_rate;ITI45;2015;1.64
Business_growth_rate;ITI45;2016;-0.96
Business_growth_rate;ITI45;2017;-0.20
Business_growth_rate;ITI45;2018;0.96
Business_growth_rate;ITI45;2019;0.51
Business_growth_rate;LT;2012;9.28
Business_growth_rate;LT;2013;-8.96
Business_growth_rate;LT;2014;8.00
Business_growth_rate;LT;2015;1.96
Business_growth_rate;LT;2016;2.48
Business_growth_rate;LT;2017;0.54
Business_growth_rate;LT;2018;3.49
Business_growth_rate;LT;2019;-3.18
Business_growth_rate;LT0;2012;9.28
Business_growth_rate;LT0;2013;-8.96
Business_growth_rate;LT0;2014;8.00
Business_growth_rate;LT0;2015;1.96
Business_growth_rate;LT0;2016;2.48
Business_growth_rate;LT0;2017;0.54
Business_growth_rate;LT0;2018;3.49
Business_growth_rate;LT0;2019;-3.18
Business_growth_rate;LT00;2012;9.28
Business_growth_rate;LT00;2013;-8.96
Business_growth_rate;LT00;2014;8.00
Business_growth_rate;LT00;2015;1.96
Business_growth_rate;LT001;2012;8.17
Business_growth_rate;LT001;2013;-5.31
Business_growth_rate;LT001;2014;4.92
Business_growth_rate;LT001;2015;2.69
Business_growth_rate;LT002;2012;6.55
Business_growth_rate;LT002;2013;-8.08
Business_growth_rate;LT002;2014;6.63
Business_growth_rate;LT002;2015;2.03
Business_growth_rate;LT003;2012;6.52
Business_growth_rate;LT003;2013;-8.64
Business_growth_rate;LT003;2014;5.40
Business_growth_rate;LT003;2015;0.72
Business_growth_rate;LT004;2012;6.21
Business_growth_rate;LT004;2013;-7.95
Business_growth_rate;LT004;2014;4.18
Business_growth_rate;LT004;2015;2.95
Business_growth_rate;LT005;2012;6.70
Business_growth_rate;LT005;2013;-6.60
Business_growth_rate;LT005;2014;4.55
Business_growth_rate;LT005;2015;1.10
Business_growth_rate;LT006;2012;5.55
Business_growth_rate;LT006;2013;-4.71
Business_growth_rate;LT006;2014;3.83
Business_growth_rate;LT006;2015;1.21
Business_growth_rate;LT007;2012;10.10
Business_growth_rate;LT007;2013;-6.63
Business_growth_rate;LT007;2014;6.60
Business_growth_rate;LT007;2015;0.07
Business_growth_rate;LT008;2012;4.77
Business_growth_rate;LT008;2013;-6.19
Business_growth_rate;LT008;2014;4.72
Business_growth_rate;LT008;2015;1.46
Business_growth_rate;LT009;2012;4.59
Business_growth_rate;LT009;2013;-7.72
Business_growth_rate;LT009;2014;3.55
Business_growth_rate;LT009;2015;1.86
Business_growth_rate;LT00A;2012;13.01
Business_growth_rate;LT00A;2013;-10.92
Business_growth_rate;LT00A;2014;11.31
Business_growth_rate;LT00A;2015;2.46
Business_growth_rate;LT01;2015;2.46
Business_growth_rate;LT01;2016;2.42
Business_growth_rate;LT01;2017;-2.62
Business_growth_rate;LT01;2018;3.18
Business_growth_rate;LT01;2019;-3.08
Business_growth_rate;LT011;2015;2.46
Business_growth_rate;LT011;2016;2.42
Business_growth_rate;LT011;2017;-2.62
Business_growth_rate;LT011;2018;3.18
Business_growth_rate;LT011;2019;-3.08
Business_growth_rate;LT02;2015;1.56
Business_growth_rate;LT02;2016;2.52
Business_growth_rate;LT02;2017;3.14
Business_growth_rate;LT02;2018;3.73
Business_growth_rate;LT02;2019;-3.26
Business_growth_rate;LT021;2015;2.69
Business_growth_rate;LT021;2016;1.99
Business_growth_rate;LT021;2017;5.39
Business_growth_rate;LT021;2018;4.01
Business_growth_rate;LT021;2019;-5.15
Business_growth_rate;LT022;2015;2.03
Business_growth_rate;LT022;2016;3.08
Business_growth_rate;LT022;2017;3.10
Business_growth_rate;LT022;2018;4.29
Business_growth_rate;LT022;2019;-4.41
Business_growth_rate;LT023;2015;0.72
Business_growth_rate;LT023;2016;2.48
Business_growth_rate;LT023;2017;1.79
Business_growth_rate;LT023;2018;3.90
Business_growth_rate;LT023;2019;-2.06
Business_growth_rate;LT024;2015;2.95
Business_growth_rate;LT024;2016;1.38
Business_growth_rate;LT024;2017;5.31
Business_growth_rate;LT024;2018;4.07
Business_growth_rate;LT024;2019;-2.71
Business_growth_rate;LT025;2015;1.10
Business_growth_rate;LT025;2016;1.78
Business_growth_rate;LT025;2017;3.14
Business_growth_rate;LT025;2018;2.24
Business_growth_rate;LT025;2019;-2.26
Business_growth_rate;LT026;2015;1.21
Business_growth_rate;LT026;2016;2.45
Business_growth_rate;LT026;2017;2.70
Business_growth_rate;LT026;2018;2.76
Business_growth_rate;LT026;2019;-2.46
Business_growth_rate;LT027;2015;0.07
Business_growth_rate;LT027;2016;1.48
Business_growth_rate;LT027;2017;7.36
Business_growth_rate;LT027;2018;2.28
Business_growth_rate;LT027;2019;-3.50
Business_growth_rate;LT028;2015;1.46
Business_growth_rate;LT028;2016;3.44
Business_growth_rate;LT028;2017;1.01
Business_growth_rate;LT028;2018;4.41
Business_growth_rate;LT028;2019;-2.31
Business_growth_rate;LT029;2015;1.86
Business_growth_rate;LT029;2016;1.26
Business_growth_rate;LT029;2017;5.69
Business_growth_rate;LT029;2018;3.25
Business_growth_rate;LT029;2019;-2.27
Business_growth_rate;LV;2017;3.08
Business_growth_rate;LV;2018;0.43
Business_growth_rate;LV;2019;9.76
Business_growth_rate;LV0;2017;3.08
Business_growth_rate;LV0;2018;0.43
Business_growth_rate;LV0;2019;9.76
Business_growth_rate;LV00;2017;3.08
Business_growth_rate;LV00;2018;0.43
Business_growth_rate;LV00;2019;9.76
Business_growth_rate;LV003;2017;3.97
Business_growth_rate;LV003;2018;1.35
Business_growth_rate;LV003;2019;17.83
Business_growth_rate;LV005;2017;2.23
Business_growth_rate;LV005;2018;1.02
Business_growth_rate;LV005;2019;14.11
Business_growth_rate;LV006;2017;2.62
Business_growth_rate;LV006;2018;-1.06
Business_growth_rate;LV006;2019;5.19
Business_growth_rate;LV007;2017;4.66
Business_growth_rate;LV007;2018;2.90
Business_growth_rate;LV007;2019;13.78
Business_growth_rate;LV008;2017;3.03
Business_growth_rate;LV008;2018;4.10
Business_growth_rate;LV008;2019;19.72
Business_growth_rate;LV009;2017;2.82
Business_growth_rate;LV009;2018;1.83
Business_growth_rate;LV009;2019;14.78
Business_growth_rate;MT;2019;-5.29
Business_growth_rate;MT0;2019;-5.29
Business_growth_rate;MT00;2019;-5.29
Business_growth_rate;MT001;2019;-5.40
Business_growth_rate;MT002;2019;-3.75
Business_growth_rate;NL;2014;-0.89
Business_growth_rate;NL;2015;-0.66
Business_growth_rate;NL;2016;3.97
Business_growth_rate;NL;2017;1.75
Business_growth_rate;NL;2018;1.35
Business_growth_rate;NL;2019;3.14
Business_growth_rate;NL1;2014;-1.28
Business_growth_rate;NL1;2015;-0.70
Business_growth_rate;NL1;2016;2.55
Business_growth_rate;NL1;2017;1.33
Business_growth_rate;NL1;2018;1.66
Business_growth_rate;NL1;2019;2.11
Business_growth_rate;NL11;2014;-1.70
Business_growth_rate;NL11;2015;-0.43
Business_growth_rate;NL11;2016;2.62
Business_growth_rate;NL11;2017;1.15
Business_growth_rate;NL11;2018;1.59
Business_growth_rate;NL11;2019;2.68
Business_growth_rate;NL111;2014;-1.97
Business_growth_rate;NL111;2015;-2.22
Business_growth_rate;NL111;2016;2.96
Business_growth_rate;NL111;2017;0.26
Business_growth_rate;NL111;2018;0.77
Business_growth_rate;NL111;2019;2.08
Business_growth_rate;NL112;2014;-6.49
Business_growth_rate;NL112;2015;2.14
Business_growth_rate;NL112;2016;-1.22
Business_growth_rate;NL112;2017;0.71
Business_growth_rate;NL112;2018;0.35
Business_growth_rate;NL112;2019;3.66
Business_growth_rate;NL113;2014;-1.07
Business_growth_rate;NL113;2015;-0.06
Business_growth_rate;NL113;2016;2.91
Business_growth_rate;NL113;2017;1.50
Business_growth_rate;NL113;2018;2.00
Business_growth_rate;NL113;2019;2.78
Business_growth_rate;NL12;2014;-1.08
Business_growth_rate;NL12;2015;-0.68
Business_growth_rate;NL12;2016;2.57
Business_growth_rate;NL12;2017;1.50
Business_growth_rate;NL12;2018;1.71
Business_growth_rate;NL12;2019;2.26
Business_growth_rate;NL124;2014;-1.19
Business_growth_rate;NL124;2015;-0.19
Business_growth_rate;NL124;2016;1.65
Business_growth_rate;NL124;2017;1.79
Business_growth_rate;NL124;2018;1.64
Business_growth_rate;NL124;2019;3.16
Business_growth_rate;NL125;2014;-1.66
Business_growth_rate;NL125;2015;-0.64
Business_growth_rate;NL125;2016;2.91
Business_growth_rate;NL125;2017;1.18
Business_growth_rate;NL125;2018;1.86
Business_growth_rate;NL125;2019;1.10
Business_growth_rate;NL126;2014;-0.38
Business_growth_rate;NL126;2015;-1.53
Business_growth_rate;NL126;2016;3.82
Business_growth_rate;NL126;2017;1.30
Business_growth_rate;NL126;2018;1.68
Business_growth_rate;NL126;2019;1.79
Business_growth_rate;NL13;2014;-1.09
Business_growth_rate;NL13;2015;-1.00
Business_growth_rate;NL13;2016;2.44
Business_growth_rate;NL13;2017;1.28
Business_growth_rate;NL13;2018;1.67
Business_growth_rate;NL13;2019;1.26
Business_growth_rate;NL131;2014;-1.65
Business_growth_rate;NL131;2015;-0.19
Business_growth_rate;NL131;2016;2.97
Business_growth_rate;NL131;2017;0.45
Business_growth_rate;NL131;2018;2.90
Business_growth_rate;NL131;2019;-0.04
